"","president","date","approval","disapproval","unsure","average_approval","approval_variation","term.start","days_in_office","rolling_approval"
"278","BushJr",2001-03-11,58,29,13,51.3475177304965,15.8733805756134,2001-01-20,50,59
"279","BushJr",2001-03-07,63,22,15,51.3475177304965,15.8733805756134,2001-01-20,46,58.6
"280","BushJr",2001-02-21,62,21,17,51.3475177304965,15.8733805756134,2001-01-20,32,59.4
"281","BushJr",2001-02-11,57,25,18,51.3475177304965,15.8733805756134,2001-01-20,22,NA
"282","BushJr",2001-02-04,57,25,18,51.3475177304965,15.8733805756134,2001-01-20,15,NA
"283","BushSr",1993-01-11,56,37,7,61.4159292035398,15.0075728882102,1989-01-20,1452,NA
"284","BushSr",1992-12-20,49,41,10,61.4159292035398,15.0075728882102,1989-01-20,1430,NA
"285","BushSr",1992-12-06,49,47,4,61.4159292035398,15.0075728882102,1989-01-20,1416,46.2
"286","BushSr",1992-11-22,43,46,11,61.4159292035398,15.0075728882102,1989-01-20,1402,41.6
"287","BushSr",1992-10-15,34,56,10,61.4159292035398,15.0075728882102,1989-01-20,1364,39
"288","BushSr",1992-10-03,33,58,9,61.4159292035398,15.0075728882102,1989-01-20,1352,37
"289","BushSr",1992-09-20,36,54,10,61.4159292035398,15.0075728882102,1989-01-20,1339,36.2
"290","BushSr",1992-09-15,39,55,6,61.4159292035398,15.0075728882102,1989-01-20,1334,37.4
"291","BushSr",1992-09-02,39,54,7,61.4159292035398,15.0075728882102,1989-01-20,1321,37.8
"292","BushSr",1992-08-22,40,54,6,61.4159292035398,15.0075728882102,1989-01-20,1310,36.4
"293","BushSr",1992-08-12,35,58,7,61.4159292035398,15.0075728882102,1989-01-20,1300,35
"294","BushSr",1992-08-02,29,60,11,61.4159292035398,15.0075728882102,1989-01-20,1290,34.8
"295","BushSr",1992-07-26,32,59,9,61.4159292035398,15.0075728882102,1989-01-20,1283,34.2
"296","BushSr",1992-06-30,38,55,7,61.4159292035398,15.0075728882102,1989-01-20,1257,34.6
"297","BushSr",1992-06-14,37,55,8,61.4159292035398,15.0075728882102,1989-01-20,1241,37
"298","BushSr",1992-06-07,37,56,7,61.4159292035398,15.0075728882102,1989-01-20,1234,38.6
"299","BushSr",1992-05-20,41,52,7,61.4159292035398,15.0075728882102,1989-01-20,1216,39.4
"300","BushSr",1992-05-10,40,53,7,61.4159292035398,15.0075728882102,1989-01-20,1206,39.8
"301","BushSr",1992-04-22,42,48,10,61.4159292035398,15.0075728882102,1989-01-20,1188,40.8
"302","BushSr",1992-04-12,39,54,7,61.4159292035398,15.0075728882102,1989-01-20,1178,40.8
"303","BushSr",1992-03-29,42,51,7,61.4159292035398,15.0075728882102,1989-01-20,1164,41
"304","BushSr",1992-03-22,41,49,10,61.4159292035398,15.0075728882102,1989-01-20,1157,40.8
"305","BushSr",1992-03-12,41,47,12,61.4159292035398,15.0075728882102,1989-01-20,1147,40.8
"306","BushSr",1992-03-01,41,53,6,61.4159292035398,15.0075728882102,1989-01-20,1136,41.2
"307","BushSr",1992-02-20,39,47,14,61.4159292035398,15.0075728882102,1989-01-20,1126,42.4
"308","BushSr",1992-02-09,44,48,8,61.4159292035398,15.0075728882102,1989-01-20,1115,43.4
"309","BushSr",1992-02-02,47,48,5,61.4159292035398,15.0075728882102,1989-01-20,1108,44.4
"310","BushSr",1992-01-19,46,48,6,61.4159292035398,15.0075728882102,1989-01-20,1094,46.6
"311","BushSr",1992-01-06,46,47,7,61.4159292035398,15.0075728882102,1989-01-20,1081,48.2
"312","BushSr",1991-12-15,50,41,9,61.4159292035398,15.0075728882102,1989-01-20,1059,49.2
"313","BushSr",1991-12-08,52,42,6,61.4159292035398,15.0075728882102,1989-01-20,1052,51.2
"314","BushSr",1991-11-24,52,39,9,61.4159292035398,15.0075728882102,1989-01-20,1038,53.2
"315","BushSr",1991-11-17,56,36,8,61.4159292035398,15.0075728882102,1989-01-20,1031,55
"316","BushSr",1991-11-10,56,36,8,61.4159292035398,15.0075728882102,1989-01-20,1024,57
"317","BushSr",1991-11-03,59,33,8,61.4159292035398,15.0075728882102,1989-01-20,1017,59.8
"318","BushSr",1991-10-27,62,29,9,61.4159292035398,15.0075728882102,1989-01-20,1010,61.8
"319","BushSr",1991-10-20,66,26,8,61.4159292035398,15.0075728882102,1989-01-20,1003,63.6
"320","BushSr",1991-10-13,66,28,6,61.4159292035398,15.0075728882102,1989-01-20,996,65
"321","BushSr",1991-10-06,65,27,8,61.4159292035398,15.0075728882102,1989-01-20,989,66.2
"322","BushSr",1991-09-29,66,25,9,61.4159292035398,15.0075728882102,1989-01-20,982,67
"323","BushSr",1991-09-15,68,22,10,61.4159292035398,15.0075728882102,1989-01-20,968,67.6
"324","BushSr",1991-09-08,70,21,9,61.4159292035398,15.0075728882102,1989-01-20,961,69.4
"325","BushSr",1991-09-03,69,22,9,61.4159292035398,15.0075728882102,1989-01-20,956,70.4
"326","BushSr",1991-08-25,74,19,7,61.4159292035398,15.0075728882102,1989-01-20,947,71
"327","BushSr",1991-08-11,71,22,7,61.4159292035398,15.0075728882102,1989-01-20,933,71
"328","BushSr",1991-07-28,71,21,8,61.4159292035398,15.0075728882102,1989-01-20,919,71.6
"329","BushSr",1991-07-21,70,21,9,61.4159292035398,15.0075728882102,1989-01-20,912,71.2
"330","BushSr",1991-07-14,72,21,7,61.4159292035398,15.0075728882102,1989-01-20,905,71.2
"331","BushSr",1991-06-30,72,23,5,61.4159292035398,15.0075728882102,1989-01-20,891,71.8
"332","BushSr",1991-06-16,71,19,10,61.4159292035398,15.0075728882102,1989-01-20,877,73
"333","BushSr",1991-06-02,74,17,9,61.4159292035398,15.0075728882102,1989-01-20,863,74
"334","BushSr",1991-05-26,76,16,8,61.4159292035398,15.0075728882102,1989-01-20,856,74.4
"335","BushSr",1991-05-19,77,15,8,61.4159292035398,15.0075728882102,1989-01-20,849,75.4
"336","BushSr",1991-05-05,74,19,7,61.4159292035398,15.0075728882102,1989-01-20,835,76
"337","BushSr",1991-04-28,76,15,9,61.4159292035398,15.0075728882102,1989-01-20,828,77.4
"338","BushSr",1991-04-14,77,13,10,61.4159292035398,15.0075728882102,1989-01-20,814,78.4
"339","BushSr",1991-04-06,83,12,5,61.4159292035398,15.0075728882102,1989-01-20,806,80.4
"340","BushSr",1991-03-30,82,11,7,61.4159292035398,15.0075728882102,1989-01-20,799,82.4
"341","BushSr",1991-03-24,84,10,6,61.4159292035398,15.0075728882102,1989-01-20,793,84.4
"342","BushSr",1991-03-17,86,9,5,61.4159292035398,15.0075728882102,1989-01-20,786,85.6
"343","BushSr",1991-03-10,87,8,5,61.4159292035398,15.0075728882102,1989-01-20,779,85.2
"344","BushSr",1991-03-03,89,8,3,61.4159292035398,15.0075728882102,1989-01-20,772,84.4
"345","BushSr",1991-02-24,80,13,7,61.4159292035398,15.0075728882102,1989-01-20,765,83
"346","BushSr",1991-02-17,80,14,6,61.4159292035398,15.0075728882102,1989-01-20,758,82
"347","BushSr",1991-02-10,79,18,3,61.4159292035398,15.0075728882102,1989-01-20,751,80.8
"348","BushSr",1991-02-02,82,15,3,61.4159292035398,15.0075728882102,1989-01-20,743,80.8
"349","BushSr",1991-01-26,83,13,4,61.4159292035398,15.0075728882102,1989-01-20,736,81.2
"350","BushSr",1991-01-22,80,14,6,61.4159292035398,15.0075728882102,1989-01-20,732,78.2
"351","BushSr",1991-01-20,82,12,6,61.4159292035398,15.0075728882102,1989-01-20,730,73.4
"352","BushSr",1991-01-13,64,25,11,61.4159292035398,15.0075728882102,1989-01-20,723,69.4
"353","BushSr",1991-01-06,58,31,11,61.4159292035398,15.0075728882102,1989-01-20,716,65
"354","BushSr",1990-12-16,63,30,7,61.4159292035398,15.0075728882102,1989-01-20,695,60.8
"355","BushSr",1990-12-09,58,33,9,61.4159292035398,15.0075728882102,1989-01-20,688,58.8
"356","BushSr",1990-12-02,61,29,10,61.4159292035398,15.0075728882102,1989-01-20,681,58.8
"357","BushSr",1990-11-18,54,33,13,61.4159292035398,15.0075728882102,1989-01-20,667,57.8
"358","BushSr",1990-11-11,58,34,8,61.4159292035398,15.0075728882102,1989-01-20,660,57
"359","BushSr",1990-11-04,58,32,10,61.4159292035398,15.0075728882102,1989-01-20,653,55.4
"360","BushSr",1990-10-28,54,36,10,61.4159292035398,15.0075728882102,1989-01-20,646,55.8
"361","BushSr",1990-10-21,53,37,10,61.4159292035398,15.0075728882102,1989-01-20,639,57.4
"362","BushSr",1990-10-14,56,33,11,61.4159292035398,15.0075728882102,1989-01-20,632,59.2
"363","BushSr",1990-10-04,66,25,9,61.4159292035398,15.0075728882102,1989-01-20,622,63
"364","BushSr",1990-09-30,67,20,13,61.4159292035398,15.0075728882102,1989-01-20,618,67.6
"365","BushSr",1990-09-16,73,17,10,61.4159292035398,15.0075728882102,1989-01-20,604,71.2
"366","BushSr",1990-09-11,76,16,8,61.4159292035398,15.0075728882102,1989-01-20,599,73.2
"367","BushSr",1990-09-02,74,17,9,61.4159292035398,15.0075728882102,1989-01-20,590,74.8
"368","BushSr",1990-08-26,76,16,8,61.4159292035398,15.0075728882102,1989-01-20,583,75
"369","BushSr",1990-08-19,75,16,9,61.4159292035398,15.0075728882102,1989-01-20,576,71.8
"370","BushSr",1990-08-12,74,16,10,61.4159292035398,15.0075728882102,1989-01-20,569,69.6
"371","BushSr",1990-07-22,60,25,15,61.4159292035398,15.0075728882102,1989-01-20,548,68.2
"372","BushSr",1990-07-08,63,24,13,61.4159292035398,15.0075728882102,1989-01-20,534,66.6
"373","BushSr",1990-06-17,69,17,14,61.4159292035398,15.0075728882102,1989-01-20,513,64.8
"374","BushSr",1990-06-10,67,18,15,61.4159292035398,15.0075728882102,1989-01-20,506,66.2
"375","BushSr",1990-05-20,65,20,15,61.4159292035398,15.0075728882102,1989-01-20,485,67.2
"376","BushSr",1990-04-22,67,17,16,61.4159292035398,15.0075728882102,1989-01-20,457,68.2
"377","BushSr",1990-04-08,68,16,16,61.4159292035398,15.0075728882102,1989-01-20,443,68.4
"378","BushSr",1990-03-18,74,15,11,61.4159292035398,15.0075728882102,1989-01-20,422,70
"379","BushSr",1990-03-11,68,18,14,61.4159292035398,15.0075728882102,1989-01-20,415,71.2
"380","BushSr",1990-02-18,73,16,11,61.4159292035398,15.0075728882102,1989-01-20,394,73.6
"381","BushSr",1990-02-11,73,16,11,61.4159292035398,15.0075728882102,1989-01-20,387,73
"382","BushSr",1990-01-07,80,11,9,61.4159292035398,15.0075728882102,1989-01-20,352,73.4
"383","BushSr",1989-12-10,71,20,9,61.4159292035398,15.0075728882102,1989-01-20,324,72.4
"384","BushSr",1989-11-05,70,17,13,61.4159292035398,15.0075728882102,1989-01-20,289,71.8
"385","BushSr",1989-10-08,68,20,12,61.4159292035398,15.0075728882102,1989-01-20,261,69.6
"386","BushSr",1989-09-10,70,17,13,61.4159292035398,15.0075728882102,1989-01-20,233,68.6
"387","BushSr",1989-08-13,69,19,12,61.4159292035398,15.0075728882102,1989-01-20,205,68.6
"388","BushSr",1989-07-09,66,19,15,61.4159292035398,15.0075728882102,1989-01-20,170,67.6
"389","BushSr",1989-06-11,70,14,16,61.4159292035398,15.0075728882102,1989-01-20,142,64.8
"390","BushSr",1989-05-18,63,18,19,61.4159292035398,15.0075728882102,1989-01-20,118,62.6
"391","BushSr",1989-05-07,56,22,22,61.4159292035398,15.0075728882102,1989-01-20,107,60.6
"392","BushSr",1989-04-16,58,16,26,61.4159292035398,15.0075728882102,1989-01-20,86,59.2
"393","BushSr",1989-03-13,56,16,28,61.4159292035398,15.0075728882102,1989-01-20,52,56.8
"394","BushSr",1989-03-02,63,13,24,61.4159292035398,15.0075728882102,1989-01-20,41,NA
"395","BushSr",1989-01-26,51,6,43,61.4159292035398,15.0075728882102,1989-01-20,6,NA
"396","Carter",1980-12-08,34,55,11,46.6923076923077,12.1743740954262,1977-01-20,1418,NA
"397","Carter",1980-11-24,31,56,13,46.6923076923077,12.1743740954262,1977-01-20,1404,NA
"398","Carter",1980-09-15,37,55,8,46.6923076923077,12.1743740954262,1977-01-20,1334,33.4
"399","Carter",1980-08-18,32,55,13,46.6923076923077,12.1743740954262,1977-01-20,1306,32.8
"400","Carter",1980-07-14,33,55,12,46.6923076923077,12.1743740954262,1977-01-20,1271,33
"401","Carter",1980-06-30,31,58,11,46.6923076923077,12.1743740954262,1977-01-20,1257,33.2
"402","Carter",1980-06-16,32,56,12,46.6923076923077,12.1743740954262,1977-01-20,1243,34.4
"403","Carter",1980-06-02,38,52,10,46.6923076923077,12.1743740954262,1977-01-20,1229,36.4
"404","Carter",1980-05-19,38,51,11,46.6923076923077,12.1743740954262,1977-01-20,1215,38
"405","Carter",1980-05-05,43,47,10,46.6923076923077,12.1743740954262,1977-01-20,1201,39.4
"406","Carter",1980-04-14,39,50,11,46.6923076923077,12.1743740954262,1977-01-20,1180,40.4
"407","Carter",1980-03-30,39,51,10,46.6923076923077,12.1743740954262,1977-01-20,1165,43.2
"408","Carter",1980-03-10,43,45,12,46.6923076923077,12.1743740954262,1977-01-20,1145,45.6
"409","Carter",1980-03-03,52,38,10,46.6923076923077,12.1743740954262,1977-01-20,1138,49.4
"410","Carter",1980-02-04,55,36,9,46.6923076923077,12.1743740954262,1977-01-20,1110,52.8
"411","Carter",1980-01-28,58,32,10,46.6923076923077,12.1743740954262,1977-01-20,1103,55
"412","Carter",1980-01-08,56,33,11,46.6923076923077,12.1743740954262,1977-01-20,1083,54.8
"413","Carter",1979-12-10,54,35,11,46.6923076923077,12.1743740954262,1977-01-20,1054,51.4
"414","Carter",1979-12-03,51,37,12,46.6923076923077,12.1743740954262,1977-01-20,1047,46.2
"415","Carter",1979-11-19,38,49,13,46.6923076923077,12.1743740954262,1977-01-20,1033,41.2
"416","Carter",1979-11-05,32,55,13,46.6923076923077,12.1743740954262,1977-01-20,1019,36.2
"417","Carter",1979-10-15,31,55,14,46.6923076923077,12.1743740954262,1977-01-20,998,32.6
"418","Carter",1979-10-08,29,58,13,46.6923076923077,12.1743740954262,1977-01-20,991,31
"419","Carter",1979-10-01,33,54,13,46.6923076923077,12.1743740954262,1977-01-20,984,31
"420","Carter",1979-09-10,30,55,15,46.6923076923077,12.1743740954262,1977-01-20,963,31.4
"421","Carter",1979-08-20,32,54,14,46.6923076923077,12.1743740954262,1977-01-20,942,32
"422","Carter",1979-08-13,33,55,12,46.6923076923077,12.1743740954262,1977-01-20,935,31.2
"423","Carter",1979-08-06,32,53,15,46.6923076923077,12.1743740954262,1977-01-20,928,30.8
"424","Carter",1979-07-16,29,58,13,46.6923076923077,12.1743740954262,1977-01-20,907,30.2
"425","Carter",1979-07-02,28,59,13,46.6923076923077,12.1743740954262,1977-01-20,893,29.4
"426","Carter",1979-06-25,29,57,14,46.6923076923077,12.1743740954262,1977-01-20,886,29.4
"427","Carter",1979-06-04,29,56,15,46.6923076923077,12.1743740954262,1977-01-20,865,31
"428","Carter",1979-05-21,32,53,15,46.6923076923077,12.1743740954262,1977-01-20,851,33.4
"429","Carter",1979-05-07,37,49,14,46.6923076923077,12.1743740954262,1977-01-20,837,36
"430","Carter",1979-04-09,40,46,14,46.6923076923077,12.1743740954262,1977-01-20,809,39.6
"431","Carter",1979-03-31,42,44,14,46.6923076923077,12.1743740954262,1977-01-20,800,41
"432","Carter",1979-03-19,47,39,14,46.6923076923077,12.1743740954262,1977-01-20,788,41
"433","Carter",1979-03-05,39,48,13,46.6923076923077,12.1743740954262,1977-01-20,774,41.4
"434","Carter",1979-02-26,37,46,17,46.6923076923077,12.1743740954262,1977-01-20,767,41.6
"435","Carter",1979-02-05,42,42,16,46.6923076923077,12.1743740954262,1977-01-20,746,42.2
"436","Carter",1979-01-22,43,41,16,46.6923076923077,12.1743740954262,1977-01-20,732,44.6
"437","Carter",1979-01-08,50,36,14,46.6923076923077,12.1743740954262,1977-01-20,718,47.2
"438","Carter",1978-12-11,51,34,15,46.6923076923077,12.1743740954262,1977-01-20,690,49.2
"439","Carter",1978-12-04,50,34,16,46.6923076923077,12.1743740954262,1977-01-20,683,50.4
"440","Carter",1978-11-13,52,36,12,46.6923076923077,12.1743740954262,1977-01-20,662,50
"441","Carter",1978-10-30,49,36,15,46.6923076923077,12.1743740954262,1977-01-20,648,48.8
"442","Carter",1978-09-25,48,34,18,46.6923076923077,12.1743740954262,1977-01-20,613,47.2
"443","Carter",1978-09-18,45,40,15,46.6923076923077,12.1743740954262,1977-01-20,606,45.4
"444","Carter",1978-09-11,42,42,16,46.6923076923077,12.1743740954262,1977-01-20,599,43.6
"445","Carter",1978-08-21,43,41,16,46.6923076923077,12.1743740954262,1977-01-20,578,41.8
"446","Carter",1978-08-14,40,43,17,46.6923076923077,12.1743740954262,1977-01-20,571,40.6
"447","Carter",1978-08-07,39,44,17,46.6923076923077,12.1743740954262,1977-01-20,564,40.2
"448","Carter",1978-07-24,39,44,17,46.6923076923077,12.1743740954262,1977-01-20,550,40
"449","Carter",1978-07-10,40,41,19,46.6923076923077,12.1743740954262,1977-01-20,536,40.8
"450","Carter",1978-06-19,42,42,16,46.6923076923077,12.1743740954262,1977-01-20,515,41.6
"451","Carter",1978-06-05,44,41,15,46.6923076923077,12.1743740954262,1977-01-20,501,42
"452","Carter",1978-05-22,43,43,14,46.6923076923077,12.1743740954262,1977-01-20,487,42.2
"453","Carter",1978-05-08,41,43,16,46.6923076923077,12.1743740954262,1977-01-20,473,41.8
"454","Carter",1978-05-01,41,42,17,46.6923076923077,12.1743740954262,1977-01-20,466,42.6
"455","Carter",1978-04-17,40,44,16,46.6923076923077,12.1743740954262,1977-01-20,452,44
"456","Carter",1978-04-03,48,39,13,46.6923076923077,12.1743740954262,1977-01-20,438,45.6
"457","Carter",1978-03-13,50,35,15,46.6923076923077,12.1743740954262,1977-01-20,417,47.4
"458","Carter",1978-03-05,49,33,18,46.6923076923077,12.1743740954262,1977-01-20,409,48.8
"459","Carter",1978-02-27,50,33,17,46.6923076923077,12.1743740954262,1977-01-20,403,49.6
"460","Carter",1978-02-14,47,34,19,46.6923076923077,12.1743740954262,1977-01-20,390,50.6
"461","Carter",1978-01-23,52,28,20,46.6923076923077,12.1743740954262,1977-01-20,368,52.2
"462","Carter",1978-01-09,55,27,18,46.6923076923077,12.1743740954262,1977-01-20,354,53.4
"463","Carter",1977-12-12,57,27,16,46.6923076923077,12.1743740954262,1977-01-20,326,55
"464","Carter",1977-11-21,56,30,14,46.6923076923077,12.1743740954262,1977-01-20,305,54.8
"465","Carter",1977-11-07,55,30,15,46.6923076923077,12.1743740954262,1977-01-20,291,54.6
"466","Carter",1977-10-31,51,31,18,46.6923076923077,12.1743740954262,1977-01-20,284,54.2
"467","Carter",1977-10-24,54,30,16,46.6923076923077,12.1743740954262,1977-01-20,277,54.8
"468","Carter",1977-10-17,55,29,16,46.6923076923077,12.1743740954262,1977-01-20,270,54.6
"469","Carter",1977-10-03,59,24,17,46.6923076923077,12.1743740954262,1977-01-20,256,57.6
"470","Carter",1977-09-12,54,29,17,46.6923076923077,12.1743740954262,1977-01-20,235,58.8
"471","Carter",1977-08-22,66,16,18,46.6923076923077,12.1743740954262,1977-01-20,214,61.2
"472","Carter",1977-08-08,60,23,17,46.6923076923077,12.1743740954262,1977-01-20,200,61.8
"473","Carter",1977-07-25,67,17,16,46.6923076923077,12.1743740954262,1977-01-20,186,63.6
"474","Carter",1977-07-11,62,22,16,46.6923076923077,12.1743740954262,1977-01-20,172,63
"475","Carter",1977-06-20,63,18,19,46.6923076923077,12.1743740954262,1977-01-20,151,63.8
"476","Carter",1977-06-06,63,19,18,46.6923076923077,12.1743740954262,1977-01-20,137,63.6
"477","Carter",1977-05-23,64,19,17,46.6923076923077,12.1743740954262,1977-01-20,123,63.8
"478","Carter",1977-05-09,66,19,15,46.6923076923077,12.1743740954262,1977-01-20,109,63.8
"479","Carter",1977-05-02,63,18,19,46.6923076923077,12.1743740954262,1977-01-20,102,64.6
"480","Carter",1977-04-18,63,18,19,46.6923076923077,12.1743740954262,1977-01-20,88,66.2
"481","Carter",1977-04-04,67,14,19,46.6923076923077,12.1743740954262,1977-01-20,74,68
"482","Carter",1977-03-28,72,10,18,46.6923076923077,12.1743740954262,1977-01-20,67,69.4
"483","Carter",1977-03-21,75,9,16,46.6923076923077,12.1743740954262,1977-01-20,60,71
"484","Carter",1977-03-07,70,9,21,46.6923076923077,12.1743740954262,1977-01-20,46,70.8
"485","Carter",1977-02-21,71,9,20,46.6923076923077,12.1743740954262,1977-01-20,32,NA
"486","Carter",1977-02-07,66,8,26,46.6923076923077,12.1743740954262,1977-01-20,18,NA
"487","Clinton",2001-01-14,66,29,5,55.4907407407407,7.62065170913924,1993-01-20,2916,NA
"488","Clinton",2001-01-07,65,31,4,55.4907407407407,7.62065170913924,1993-01-20,2909,NA
"489","Clinton",2000-12-17,66,32,2,55.4907407407407,7.62065170913924,1993-01-20,2888,64
"490","Clinton",2000-12-04,60,35,5,55.4907407407407,7.62065170913924,1993-01-20,2875,62.2
"491","Clinton",2000-11-15,63,33,4,55.4907407407407,7.62065170913924,1993-01-20,2856,60.8
"492","Clinton",2000-10-28,57,38,5,55.4907407407407,7.62065170913924,1993-01-20,2838,59.6
"493","Clinton",2000-10-09,58,37,5,55.4907407407407,7.62065170913924,1993-01-20,2819,60
"494","Clinton",2000-09-13,60,34,6,55.4907407407407,7.62065170913924,1993-01-20,2793,59.8
"495","Clinton",2000-09-03,62,35,3,55.4907407407407,7.62065170913924,1993-01-20,2783,60
"496","Clinton",2000-08-19,62,35,3,55.4907407407407,7.62065170913924,1993-01-20,2768,59.8
"497","Clinton",2000-08-12,58,39,3,55.4907407407407,7.62065170913924,1993-01-20,2761,59.2
"498","Clinton",2000-08-05,57,40,3,55.4907407407407,7.62065170913924,1993-01-20,2754,58.6
"499","Clinton",2000-07-26,57,39,4,55.4907407407407,7.62065170913924,1993-01-20,2744,58
"500","Clinton",2000-07-16,59,37,4,55.4907407407407,7.62065170913924,1993-01-20,2734,57.4
"501","Clinton",2000-07-09,59,36,5,55.4907407407407,7.62065170913924,1993-01-20,2727,58
"502","Clinton",2000-06-25,55,40,5,55.4907407407407,7.62065170913924,1993-01-20,2713,58
"503","Clinton",2000-06-07,60,36,4,55.4907407407407,7.62065170913924,1993-01-20,2695,57.6
"504","Clinton",2000-05-21,57,37,6,55.4907407407407,7.62065170913924,1993-01-20,2678,57.6
"505","Clinton",2000-05-07,57,36,7,55.4907407407407,7.62065170913924,1993-01-20,2664,59
"506","Clinton",2000-04-30,59,39,2,55.4907407407407,7.62065170913924,1993-01-20,2657,58.2
"507","Clinton",2000-04-02,62,34,4,55.4907407407407,7.62065170913924,1993-01-20,2629,59.4
"508","Clinton",2000-03-19,56,39,5,55.4907407407407,7.62065170913924,1993-01-20,2615,59.4
"509","Clinton",2000-03-12,63,34,3,55.4907407407407,7.62065170913924,1993-01-20,2608,60
"510","Clinton",2000-02-27,57,39,4,55.4907407407407,7.62065170913924,1993-01-20,2594,60.2
